date,product_name,category,quantity_sold,revenue,region,price,stock
2024-10-20,Lumina VR Headset,Wearables,41,1845000,East,45000,157
2024-10-20,Echelon Gaming Desk,Furniture,21,735000,North,35000,181
2024-10-21,Quantum Pro Laptop,Electronics,8,1200000,West,150000,165
2024-10-21,Titan GPU X,Components,13,1105000,North,85000,84
2024-10-21,Aero Max Drone,Gadgets,19,1235000,East,65000,183
2024-10-21,Lumina VR Headset,Wearables,26,1170000,East,45000,77
2024-10-21,Echelon Gaming Desk,Furniture,17,595000,South,35000,59
2024-10-22,Quantum Pro Laptop,Electronics,12,1800000,East,150000,184
2024-10-22,Titan GPU X,Components,15,1275000,East,85000,80
2024-10-22,Aero Max Drone,Gadgets,22,1430000,West,65000,196
2024-10-22,Lumina VR Headset,Wearables,23,1035000,North,45000,136
2024-10-22,Echelon Gaming Desk,Furniture,18,630000,South,35000,99
2024-10-23,Quantum Pro Laptop,Electronics,7,1050000,West,150000,53
2024-10-23,Titan GPU X,Components,11,935000,East,85000,83
2024-10-23,Aero Max Drone,Gadgets,24,1560000,North,65000,93
2024-10-23,Lumina VR Headset,Wearables,22,990000,North,45000,59
2024-10-23,Echelon Gaming Desk,Furniture,11,385000,South,35000,151
2024-10-24,Quantum Pro Laptop,Electronics,7,1050000,North,150000,140
2024-10-24,Titan GPU X,Components,12,1020000,West,85000,128
2024-10-24,Aero Max Drone,Gadgets,17,1105000,North,65000,157
2024-10-24,Lumina VR Headset,Wearables,29,1305000,West,45000,97
2024-10-24,Echelon Gaming Desk,Furniture,20,700000,West,35000,82
2024-10-25,Quantum Pro Laptop,Electronics,8,1200000,West,150000,161
2024-10-25,Titan GPU X,Components,9,765000,North,85000,179
2024-10-25,Aero Max Drone,Gadgets,21,1365000,East,65000,157
2024-10-25,Lumina VR Headset,Wearables,30,1350000,West,45000,100
2024-10-25,Echelon Gaming Desk,Furniture,16,560000,North,35000,188
2024-10-26,Quantum Pro Laptop,Electronics,13,1950000,West,150000,69
2024-10-26,Titan GPU X,Components,17,1445000,West,85000,122
2024-10-26,Aero Max Drone,Gadgets,29,1885000,North,65000,92
2024-10-26,Lumina VR Headset,Wearables,38,1710000,West,45000,62
2024-10-26,Echelon Gaming Desk,Furniture,31,1085000,East,35000,95
2024-10-27,Quantum Pro Laptop,Electronics,15,2250000,South,150000,64
2024-10-27,Titan GPU X,Components,19,1615000,West,85000,101
2024-10-27,Aero Max Drone,Gadgets,26,1690000,West,65000,118
2024-10-27,Lumina VR Headset,Wearables,30,1350000,South,45000,127
2024-10-27,Echelon Gaming Desk,Furniture,26,910000,West,35000,103
2024-10-28,Quantum Pro Laptop,Electronics,8,1200000,West,150000,97
2024-10-28,Titan GPU X,Components,15,1275000,East,85000,96
2024-10-28,Aero Max Drone,Gadgets,21,1365000,East,65000,170
2024-10-28,Lumina VR Headset,Wearables,25,1125000,West,45000,199
2024-10-28,Echelon Gaming Desk,Furniture,18,630000,East,35000,108
2024-10-29,Quantum Pro Laptop,Electronics,6,900000,South,150000,135
2024-10-29,Titan GPU X,Components,15,1275000,North,85000,193
2024-10-29,Aero Max Drone,Gadgets,20,1300000,South,65000,54
2024-10-29,Lumina VR Headset,Wearables,29,1305000,West,45000,155
2024-10-29,Echelon Gaming Desk,Furniture,15,525000,South,35000,101
2024-10-30,Quantum Pro Laptop,Electronics,7,1050000,North,150000,68
2024-10-30,Titan GPU X,Components,13,1105000,East,85000,185
2024-10-30,Aero Max Drone,Gadgets,21,1365000,South,65000,54
2024-10-30,Lumina VR Headset,Wearables,26,1170000,West,45000,66
2024-10-30,Echelon Gaming Desk,Furniture,23,805000,West,35000,69
2024-10-31,Quantum Pro Laptop,Electronics,9,1350000,West,150000,169
2024-10-31,Titan GPU X,Components,14,1190000,North,85000,107
2024-10-31,Aero Max Drone,Gadgets,17,1105000,North,65000,55
2024-10-31,Lumina VR Headset,Wearables,27,1215000,South,45000,137
2024-10-31,Echelon Gaming Desk,Furniture,17,595000,West,35000,63
2024-11-01,Quantum Pro Laptop,Electronics,10,1500000,West,150000,120
2024-11-01,Titan GPU X,Components,16,1360000,East,85000,127
2024-11-01,Aero Max Drone,Gadgets,31,2015000,West,65000,69
2024-11-01,Lumina VR Headset,Wearables,26,1170000,North,45000,160
2024-11-01,Echelon Gaming Desk,Furniture,25,875000,East,35000,73
2024-11-02,Quantum Pro Laptop,Electronics,11,1650000,South,150000,119
2024-11-02,Titan GPU X,Components,23,1955000,East,85000,81
2024-11-02,Aero Max Drone,Gadgets,40,2600000,North,65000,110
2024-11-02,Lumina VR Headset,Wearables,35,1575000,West,45000,125
2024-11-02,Echelon Gaming Desk,Furniture,27,945000,West,35000,76
2024-11-03,Quantum Pro Laptop,Electronics,12,1800000,North,150000,166
2024-11-03,Titan GPU X,Components,28,2380000,West,85000,98
2024-11-03,Aero Max Drone,Gadgets,29,1885000,West,65000,174
2024-11-03,Lumina VR Headset,Wearables,39,1755000,North,45000,177
2024-11-03,Echelon Gaming Desk,Furniture,29,1015000,South,35000,67
2024-11-04,Quantum Pro Laptop,Electronics,10,1500000,South,150000,170
2024-11-04,Titan GPU X,Components,16,1360000,North,85000,135
2024-11-04,Aero Max Drone,Gadgets,26,1690000,North,65000,194
2024-11-04,Lumina VR Headset,Wearables,31,1395000,South,45000,185
2024-11-04,Echelon Gaming Desk,Furniture,28,980000,East,35000,68
2024-11-05,Quantum Pro Laptop,Electronics,9,1350000,South,150000,75
2024-11-05,Titan GPU X,Components,18,1530000,West,85000,95
2024-11-05,Aero Max Drone,Gadgets,23,1495000,East,65000,77
2024-11-05,Lumina VR Headset,Wearables,41,1845000,North,45000,136
2024-11-05,Echelon Gaming Desk,Furniture,26,910000,West,35000,163
2024-11-06,Quantum Pro Laptop,Electronics,12,1800000,North,150000,124
2024-11-06,Titan GPU X,Components,14,1190000,East,85000,96
2024-11-06,Aero Max Drone,Gadgets,27,1755000,East,65000,190
2024-11-06,Lumina VR Headset,Wearables,22,990000,West,45000,183
2024-11-06,Echelon Gaming Desk,Furniture,24,840000,West,35000,192
2024-11-07,Quantum Pro Laptop,Electronics,8,1200000,South,150000,144
2024-11-07,Titan GPU X,Components,16,1360000,West,85000,81
2024-11-07,Aero Max Drone,Gadgets,29,1885000,East,65000,154
2024-11-07,Lumina VR Headset,Wearables,24,1080000,West,45000,127
2024-11-07,Echelon Gaming Desk,Furniture,22,770000,West,35000,179
2024-11-08,Quantum Pro Laptop,Electronics,12,1800000,North,150000,175
2024-11-08,Titan GPU X,Components,19,1615000,East,85000,97
2024-11-08,Aero Max Drone,Gadgets,29,1885000,East,65000,127
2024-11-08,Lumina VR Headset,Wearables,39,1755000,North,45000,75
2024-11-08,Echelon Gaming Desk,Furniture,26,910000,South,35000,51
2024-11-09,Quantum Pro Laptop,Electronics,14,2100000,North,150000,61
2024-11-09,Titan GPU X,Components,25,2125000,North,85000,62
2024-11-09,Aero Max Drone,Gadgets,42,2730000,East,65000,108
2024-11-09,Lumina VR Headset,Wearables,63,2835000,North,45000,74
2024-11-09,Echelon Gaming Desk,Furniture,29,1015000,North,35000,136
2024-11-10,Quantum Pro Laptop,Electronics,16,2400000,South,150000,183
2024-11-10,Titan GPU X,Components,23,1955000,East,85000,189
2024-11-10,Aero Max Drone,Gadgets,42,2730000,North,65000,149
2024-11-10,Lumina VR Headset,Wearables,42,1890000,South,45000,177
2024-11-10,Echelon Gaming Desk,Furniture,32,1120000,South,35000,89
2024-11-11,Quantum Pro Laptop,Electronics,11,1650000,North,150000,83
2024-11-11,Titan GPU X,Components,16,1360000,West,85000,106
2024-11-11,Aero Max Drone,Gadgets,29,1885000,South,65000,182
2024-11-11,Lumina VR Headset,Wearables,30,1350000,East,45000,62
2024-11-11,Echelon Gaming Desk,Furniture,23,805000,West,35000,111
2024-11-12,Quantum Pro Laptop,Electronics,8,1200000,North,150000,136
2024-11-12,Titan GPU X,Components,17,1445000,North,85000,117
2024-11-12,Aero Max Drone,Gadgets,25,1625000,South,65000,135
2024-11-12,Lumina VR Headset,Wearables,34,1530000,East,45000,64
2024-11-12,Echelon Gaming Desk,Furniture,25,875000,East,35000,172
2024-11-13,Quantum Pro Laptop,Electronics,10,1500000,North,150000,138
2024-11-13,Titan GPU X,Components,17,1445000,North,85000,162
2024-11-13,Aero Max Drone,Gadgets,32,2080000,South,65000,199
2024-11-13,Lumina VR Headset,Wearables,35,1575000,East,45000,136
2024-11-13,Echelon Gaming Desk,Furniture,22,770000,North,35000,103
2024-11-14,Quantum Pro Laptop,Electronics,9,1350000,South,150000,142
2024-11-14,Titan GPU X,Components,21,1785000,West,85000,126
2024-11-14,Aero Max Drone,Gadgets,18,1170000,East,65000,185
2024-11-14,Lumina VR Headset,Wearables,38,1710000,North,45000,169
2024-11-14,Echelon Gaming Desk,Furniture,19,665000,West,35000,123
2024-11-15,Quantum Pro Laptop,Electronics,10,1500000,West,150000,127
2024-11-15,Titan GPU X,Components,17,1445000,East,85000,145
2024-11-15,Aero Max Drone,Gadgets,27,1755000,North,65000,113
2024-11-15,Lumina VR Headset,Wearables,39,1755000,North,45000,181
2024-11-15,Echelon Gaming Desk,Furniture,15,525000,West,35000,134
2024-11-16,Quantum Pro Laptop,Electronics,14,2100000,North,150000,66
2024-11-16,Titan GPU X,Components,28,2380000,West,85000,128
2024-11-16,Aero Max Drone,Gadgets,25,1625000,West,65000,110
2024-11-16,Lumina VR Headset,Wearables,51,2295000,South,45000,66
2024-11-16,Echelon Gaming Desk,Furniture,32,1120000,West,35000,69
2024-11-17,Quantum Pro Laptop,Electronics,20,3000000,North,150000,62
2024-11-17,Titan GPU X,Components,22,1870000,South,85000,55
2024-11-17,Aero Max Drone,Gadgets,30,1950000,East,65000,136
2024-11-17,Lumina VR Headset,Wearables,52,2340000,West,45000,133
2024-11-17,Echelon Gaming Desk,Furniture,37,1295000,South,35000,56
2024-11-18,Quantum Pro Laptop,Electronics,11,1650000,West,150000,75
2024-11-18,Titan GPU X,Components,18,1530000,North,85000,69
2024-11-18,Aero Max Drone,Gadgets,20,1300000,South,65000,99
2024-11-18,Lumina VR Headset,Wearables,28,1260000,West,45000,57
2024-11-18,Echelon Gaming Desk,Furniture,24,840000,North,35000,71
2024-11-19,Quantum Pro Laptop,Electronics,8,1200000,North,150000,103
2024-11-19,Titan GPU X,Components,13,1105000,South,85000,143
2024-11-19,Aero Max Drone,Gadgets,27,1755000,West,65000,187
2024-11-19,Lumina VR Headset,Wearables,32,1440000,West,45000,156
2024-11-19,Echelon Gaming Desk,Furniture,21,735000,East,35000,192
2024-11-20,Quantum Pro Laptop,Electronics,10,1500000,North,150000,195
2024-11-20,Titan GPU X,Components,17,1445000,South,85000,136
2024-11-20,Aero Max Drone,Gadgets,27,1755000,East,65000,88
2024-11-20,Lumina VR Headset,Wearables,37,1665000,West,45000,119
2024-11-20,Echelon Gaming Desk,Furniture,24,840000,South,35000,190
2024-11-21,Quantum Pro Laptop,Electronics,10,1500000,East,150000,83
2024-11-21,Titan GPU X,Components,19,1615000,North,85000,135
2024-11-21,Aero Max Drone,Gadgets,30,1950000,South,65000,61
2024-11-21,Lumina VR Headset,Wearables,35,1575000,East,45000,146
2024-11-21,Echelon Gaming Desk,Furniture,20,700000,West,35000,163
2024-11-22,Quantum Pro Laptop,Electronics,9,1350000,East,150000,96
2024-11-22,Titan GPU X,Components,15,1275000,North,85000,167
2024-11-22,Aero Max Drone,Gadgets,24,1560000,North,65000,145
2024-11-22,Lumina VR Headset,Wearables,32,1440000,West,45000,195
2024-11-22,Echelon Gaming Desk,Furniture,20,700000,North,35000,103
2024-11-23,Quantum Pro Laptop,Electronics,17,2550000,North,150000,165
2024-11-23,Titan GPU X,Components,25,2125000,West,85000,106
2024-11-23,Aero Max Drone,Gadgets,43,2795000,West,65000,144
2024-11-23,Lumina VR Headset,Wearables,33,1485000,East,45000,91
2024-11-23,Echelon Gaming Desk,Furniture,28,980000,West,35000,194
2024-11-24,Quantum Pro Laptop,Electronics,12,1800000,North,150000,114
2024-11-24,Titan GPU X,Components,23,1955000,West,85000,142
2024-11-24,Aero Max Drone,Gadgets,21,1365000,West,65000,152
2024-11-24,Lumina VR Headset,Wearables,53,2385000,West,45000,196
2024-11-24,Echelon Gaming Desk,Furniture,40,1400000,East,35000,185
2024-11-25,Quantum Pro Laptop,Electronics,8,1200000,North,150000,162
2024-11-25,Titan GPU X,Components,18,1530000,East,85000,60
2024-11-25,Aero Max Drone,Gadgets,33,2145000,West,65000,104
2024-11-25,Lumina VR Headset,Wearables,25,1125000,West,45000,66
2024-11-25,Echelon Gaming Desk,Furniture,28,980000,South,35000,101
2024-11-26,Quantum Pro Laptop,Electronics,11,1650000,South,150000,146
2024-11-26,Titan GPU X,Components,17,1445000,West,85000,78
2024-11-26,Aero Max Drone,Gadgets,32,2080000,East,65000,195
2024-11-26,Lumina VR Headset,Wearables,33,1485000,South,45000,118
2024-11-26,Echelon Gaming Desk,Furniture,24,840000,South,35000,163
2024-11-27,Quantum Pro Laptop,Electronics,11,1650000,West,150000,144
2024-11-27,Titan GPU X,Components,14,1190000,South,85000,154
2024-11-27,Aero Max Drone,Gadgets,24,1560000,South,65000,91
2024-11-27,Lumina VR Headset,Wearables,35,1575000,West,45000,146
2024-11-27,Echelon Gaming Desk,Furniture,17,595000,North,35000,96
2024-11-28,Quantum Pro Laptop,Electronics,12,1800000,North,150000,98
2024-11-28,Titan GPU X,Components,18,1530000,South,85000,195
2024-11-28,Aero Max Drone,Gadgets,20,1300000,South,65000,68
2024-11-28,Lumina VR Headset,Wearables,27,1215000,East,45000,142
2024-11-28,Echelon Gaming Desk,Furniture,19,665000,South,35000,172
2024-11-29,Quantum Pro Laptop,Electronics,10,1500000,North,150000,184
2024-11-29,Titan GPU X,Components,15,1275000,South,85000,182
2024-11-29,Aero Max Drone,Gadgets,32,2080000,North,65000,192
2024-11-29,Lumina VR Headset,Wearables,41,1845000,East,45000,185
2024-11-29,Echelon Gaming Desk,Furniture,20,700000,South,35000,83
2024-11-30,Quantum Pro Laptop,Electronics,14,2100000,North,150000,111
2024-11-30,Titan GPU X,Components,24,2040000,East,85000,59
2024-11-30,Aero Max Drone,Gadgets,44,2860000,West,65000,170
2024-11-30,Lumina VR Headset,Wearables,51,2295000,East,45000,192
2024-11-30,Echelon Gaming Desk,Furniture,39,1365000,East,35000,85
2024-12-01,Quantum Pro Laptop,Electronics,14,2100000,East,150000,162
2024-12-01,Titan GPU X,Components,33,2805000,North,85000,159
2024-12-01,Aero Max Drone,Gadgets,48,3120000,East,65000,118
2024-12-01,Lumina VR Headset,Wearables,46,2070000,South,45000,190
2024-12-01,Echelon Gaming Desk,Furniture,23,805000,East,35000,132
2024-12-02,Quantum Pro Laptop,Electronics,12,1800000,South,150000,158
2024-12-02,Titan GPU X,Components,19,1615000,West,85000,82
2024-12-02,Aero Max Drone,Gadgets,35,2275000,North,65000,105
2024-12-02,Lumina VR Headset,Wearables,32,1440000,East,45000,61
2024-12-02,Echelon Gaming Desk,Furniture,26,910000,East,35000,119
2024-12-03,Quantum Pro Laptop,Electronics,8,1200000,North,150000,155
2024-12-03,Titan GPU X,Components,16,1360000,East,85000,52
2024-12-03,Aero Max Drone,Gadgets,23,1495000,East,65000,156
2024-12-03,Lumina VR Headset,Wearables,36,1620000,West,45000,183
2024-12-03,Echelon Gaming Desk,Furniture,17,595000,East,35000,70
2024-12-04,Quantum Pro Laptop,Electronics,13,1950000,West,150000,163
2024-12-04,Titan GPU X,Components,20,1700000,South,85000,198
2024-12-04,Aero Max Drone,Gadgets,30,1950000,South,65000,195
2024-12-04,Lumina VR Headset,Wearables,26,1170000,North,45000,70
2024-12-04,Echelon Gaming Desk,Furniture,21,735000,South,35000,140
2024-12-05,Quantum Pro Laptop,Electronics,11,1650000,East,150000,160
2024-12-05,Titan GPU X,Components,16,1360000,West,85000,79
2024-12-05,Aero Max Drone,Gadgets,22,1430000,East,65000,76
2024-12-05,Lumina VR Headset,Wearables,29,1305000,North,45000,153
2024-12-05,Echelon Gaming Desk,Furniture,21,735000,East,35000,52
2024-12-06,Quantum Pro Laptop,Electronics,9,1350000,South,150000,169
2024-12-06,Titan GPU X,Components,14,1190000,West,85000,63
2024-12-06,Aero Max Drone,Gadgets,22,1430000,South,65000,121
2024-12-06,Lumina VR Headset,Wearables,43,1935000,East,45000,127
2024-12-06,Echelon Gaming Desk,Furniture,23,805000,North,35000,105
2024-12-07,Quantum Pro Laptop,Electronics,12,1800000,West,150000,66
2024-12-07,Titan GPU X,Components,21,1785000,East,85000,119
2024-12-07,Aero Max Drone,Gadgets,37,2405000,North,65000,111
2024-12-07,Lumina VR Headset,Wearables,53,2385000,North,45000,97
2024-12-07,Echelon Gaming Desk,Furniture,33,1155000,South,35000,53
2024-12-08,Quantum Pro Laptop,Electronics,17,2550000,West,150000,105
2024-12-08,Titan GPU X,Components,19,1615000,North,85000,190
2024-12-08,Aero Max Drone,Gadgets,34,2210000,South,65000,70
2024-12-08,Lumina VR Headset,Wearables,60,2700000,North,45000,119
2024-12-08,Echelon Gaming Desk,Furniture,28,980000,South,35000,116
2024-12-09,Quantum Pro Laptop,Electronics,11,1650000,East,150000,121
2024-12-09,Titan GPU X,Components,13,1105000,West,85000,150
2024-12-09,Aero Max Drone,Gadgets,28,1820000,South,65000,189
2024-12-09,Lumina VR Headset,Wearables,30,1350000,South,45000,66
2024-12-09,Echelon Gaming Desk,Furniture,17,595000,North,35000,87
2024-12-10,Quantum Pro Laptop,Electronics,9,1350000,West,150000,188
2024-12-10,Titan GPU X,Components,20,1700000,West,85000,112
2024-12-10,Aero Max Drone,Gadgets,27,1755000,North,65000,57
2024-12-10,Lumina VR Headset,Wearables,39,1755000,South,45000,140
2024-12-10,Echelon Gaming Desk,Furniture,25,875000,South,35000,65
2024-12-11,Quantum Pro Laptop,Electronics,9,1350000,East,150000,167
2024-12-11,Titan GPU X,Components,22,1870000,North,85000,119
2024-12-11,Aero Max Drone,Gadgets,25,1625000,South,65000,160
2024-12-11,Lumina VR Headset,Wearables,35,1575000,East,45000,161
2024-12-11,Echelon Gaming Desk,Furniture,22,770000,West,35000,182
2024-12-12,Quantum Pro Laptop,Electronics,12,1800000,North,150000,145
2024-12-12,Titan GPU X,Components,18,1530000,South,85000,159
2024-12-12,Aero Max Drone,Gadgets,21,1365000,East,65000,181
2024-12-12,Lumina VR Headset,Wearables,36,1620000,North,45000,180
2024-12-12,Echelon Gaming Desk,Furniture,23,805000,South,35000,149
2024-12-13,Quantum Pro Laptop,Electronics,10,1500000,South,150000,193
2024-12-13,Titan GPU X,Components,19,1615000,East,85000,161
2024-12-13,Aero Max Drone,Gadgets,20,1300000,East,65000,50
2024-12-13,Lumina VR Headset,Wearables,35,1575000,South,45000,102
2024-12-13,Echelon Gaming Desk,Furniture,24,840000,West,35000,199
2024-12-14,Quantum Pro Laptop,Electronics,16,2400000,West,150000,91
2024-12-14,Titan GPU X,Components,29,2465000,South,85000,134
2024-12-14,Aero Max Drone,Gadgets,37,2405000,West,65000,73
2024-12-14,Lumina VR Headset,Wearables,47,2115000,East,45000,115
2024-12-14,Echelon Gaming Desk,Furniture,22,770000,South,35000,102
2024-12-15,Quantum Pro Laptop,Electronics,16,2400000,West,150000,88
2024-12-15,Titan GPU X,Components,30,2550000,West,85000,91
2024-12-15,Aero Max Drone,Gadgets,36,2340000,East,65000,159
2024-12-15,Lumina VR Headset,Wearables,45,2025000,East,45000,149
2024-12-15,Echelon Gaming Desk,Furniture,28,980000,East,35000,129
2024-12-16,Quantum Pro Laptop,Electronics,11,1650000,East,150000,187
2024-12-16,Titan GPU X,Components,16,1360000,South,85000,150
2024-12-16,Aero Max Drone,Gadgets,25,1625000,East,65000,136
2024-12-16,Lumina VR Headset,Wearables,34,1530000,East,45000,175
2024-12-16,Echelon Gaming Desk,Furniture,19,665000,East,35000,162
2024-12-17,Quantum Pro Laptop,Electronics,11,1650000,East,150000,52
2024-12-17,Titan GPU X,Components,14,1190000,East,85000,52
2024-12-17,Aero Max Drone,Gadgets,19,1235000,South,65000,143
2024-12-17,Lumina VR Headset,Wearables,36,1620000,South,45000,162
2024-12-17,Echelon Gaming Desk,Furniture,17,595000,South,35000,138
2024-12-18,Quantum Pro Laptop,Electronics,11,1650000,South,150000,69
2024-12-18,Titan GPU X,Components,16,1360000,North,85000,97
2024-12-18,Aero Max Drone,Gadgets,27,1755000,North,65000,62
2024-12-18,Lumina VR Headset,Wearables,25,1125000,South,45000,183
2024-12-18,Echelon Gaming Desk,Furniture,24,840000,North,35000,120
2024-12-19,Quantum Pro Laptop,Electronics,11,1650000,East,150000,81
2024-12-19,Titan GPU X,Components,19,1615000,North,85000,62
2024-12-19,Aero Max Drone,Gadgets,29,1885000,South,65000,69
